id,group,pos,name,season,GroupYear,pid,team,AGE,FG%,PTS,REB,AST,STL,BLK,TOV,+/-
202711_2019-20,6,SF,Bojan Bogdanovic,2019-20,Group 6 (2019-20),202711.0,UTA,31.0,0.447,20.2,4.1,2.1,0.5,0.1,2.5,4.2
203471_2019-20,6,PG,Dennis Schroder,2019-20,Group 6 (2019-20),203471.0,OKC,26.0,0.469,18.9,3.6,4.0,0.7,0.2,2.6,3.6
203497_2019-20,1,C,Rudy Gobert,2019-20,Group 1 (2019-20),203497.0,UTA,28.0,0.693,15.1,13.5,1.5,0.8,2.0,1.9,4.3
201950_2019-20,0,SG,Jrue Holiday,2019-20,Group 0 (2019-20),201950.0,NOP,30.0,0.455,19.1,4.8,6.7,1.6,0.8,3.0,0.6
202330_2019-20,6,SF,Gordon Hayward,2019-20,Group 6 (2019-20),202330.0,BOS,30.0,0.5,17.5,6.7,4.1,0.7,0.4,1.8,6.4
202696_2019-20,1,C,Nikola Vucevic,2019-20,Group 1 (2019-20),202696.0,ORL,29.0,0.477,19.6,10.9,3.6,0.9,0.8,1.4,0.8
203115_2019-20,6,SF,Will Barton,2019-20,Group 6 (2019-20),203115.0,DEN,29.0,0.45,15.1,6.3,3.7,1.1,0.5,1.5,4.2
203992_2019-20,6,SG,Bogdan Bogdanovic,2019-20,Group 6 (2019-20),203992.0,SAC,27.0,0.44,15.1,3.4,3.4,1.0,0.2,1.7,-0.7
1626149_2019-20,1,C,Montrezl Harrell,2019-20,Group 1 (2019-20),1626149.0,LAC,26.0,0.58,18.6,7.1,1.7,0.6,1.1,1.7,4.0
1628386_2019-20,1,C,Jarrett Allen,2019-20,Group 1 (2019-20),1628386.0,BKN,22.0,0.649,11.1,9.6,1.6,0.6,1.3,1.1,0.6
1629023_2019-20,2,PF,P.J. Washington,2019-20,Group 2 (2019-20),1629023.0,CHA,21.0,0.455,12.2,5.4,2.1,0.9,0.8,1.6,-3.8
201952_2019-20,9,PG,Jeff Teague,2019-20,Group 9 (2019-20),201952.0,ATL,32.0,0.436,10.9,2.4,5.2,0.7,0.3,2.0,-2.9
1629018_2019-20,10,SF,Gary Trent Jr.,2019-20,Group 10 (2019-20),1629018.0,POR,21.0,0.444,8.9,1.6,1.0,0.8,0.3,0.3,-0.9
201988_2019-20,3,PG,Patty Mills,2019-20,Group 3 (2019-20),201988.0,SAS,31.0,0.431,11.6,1.6,1.8,0.8,0.1,0.8,2.0
1627732_2019-20,11,PG,Ben Simmons,2019-20,Group 11 (2019-20),1627732.0,PHI,23.0,0.58,16.4,7.8,8.0,2.1,0.6,3.5,1.1
1628467_2019-20,8,PF,Maxi Kleber,2019-20,Group 8 (2019-20),1628467.0,DAL,28.0,0.461,9.1,5.2,1.2,0.3,1.1,0.8,1.4
202066_2019-20,6,SG,Garrett Temple,2019-20,Group 6 (2019-20),202066.0,BKN,34.0,0.378,10.3,3.5,2.5,0.8,0.5,1.0,-0.7
203924_2019-20,6,PF,Jerami Grant,2019-20,Group 6 (2019-20),203924.0,DEN,26.0,0.478,12.0,3.5,1.2,0.7,0.8,0.9,-1.2
204060_2019-20,3,PF,Joe Ingles,2019-20,Group 3 (2019-20),204060.0,UTA,32.0,0.445,9.8,3.9,5.2,0.9,0.2,2.0,3.3
1626220_2019-20,3,SF,Royce ONeale,2019-20,Group 3 (2019-20),No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
1628401_2019-20,3,SG,Derrick White,2019-20,Group 3 (2019-20),1628401.0,SAS,25.0,0.458,11.3,3.3,3.5,0.6,0.9,1.3,0.6
1628464_2019-20,1,C,Daniel Theis,2019-20,Group 1 (2019-20),1628464.0,BOS,28.0,0.566,9.2,6.6,1.7,0.6,1.3,0.8,3.1
1628969_2019-20,3,SF,Mikal Bridges,2019-20,Group 3 (2019-20),1628969.0,PHX,23.0,0.51,9.1,4.0,1.8,1.4,0.6,1.0,1.6
202355_2019-20,1,C,Hassan Whiteside,2019-20,Group 1 (2019-20),202355.0,POR,31.0,0.621,15.5,13.5,1.2,0.4,2.9,1.8,1.7
202689_2019-20,6,PG,Kemba Walker,2019-20,Group 6 (2019-20),202689.0,BOS,30.0,0.425,20.4,3.9,4.8,0.9,0.5,2.1,4.4
1627741_2019-20,6,SG,Buddy Hield,2019-20,Group 6 (2019-20),1627741.0,SAC,27.0,0.429,19.2,4.6,3.0,0.9,0.2,2.3,-1.5
202684_2019-20,1,PF,Tristan Thompson,2019-20,Group 1 (2019-20),202684.0,CLE,29.0,0.512,12.0,10.1,2.1,0.6,0.9,1.8,-6.6
203083_2019-20,1,C,Andre Drummond,2019-20,Group 1 (2019-20),203083.0,CLE,26.0,0.533,17.7,15.2,2.7,1.9,1.6,3.6,-3.4
203901_2019-20,6,PG,Elfrid Payton,2019-20,Group 6 (2019-20),203901.0,NYK,26.0,0.439,10.0,4.7,7.2,1.6,0.4,2.1,-1.9
202687_2019-20,8,C,Bismack Biyombo,2019-20,Group 8 (2019-20),202687.0,CHA,27.0,0.543,7.4,5.8,0.9,0.2,0.9,0.9,-2.9
203087_2019-20,6,SG,Jeremy Lamb,2019-20,Group 6 (2019-20),203087.0,IND,28.0,0.451,12.5,4.3,2.1,1.2,0.5,1.1,0.0
1629636_2019-20,6,SG,Darius Garland,2019-20,Group 6 (2019-20),1629636.0,CLE,20.0,0.401,12.3,1.9,3.9,0.7,0.1,2.6,-5.0
202692_2019-20,6,SG,Alec Burks,2019-20,Group 6 (2019-20),202692.0,PHI,28.0,0.418,15.0,4.3,2.9,0.9,0.3,1.4,-3.4
203932_2019-20,6,PF,Aaron Gordon,2019-20,Group 6 (2019-20),203932.0,ORL,24.0,0.437,14.4,7.7,3.7,0.8,0.6,1.6,-1.1
1627832_2019-20,6,SG,Fred VanVleet,2019-20,Group 6 (2019-20),1627832.0,TOR,26.0,0.413,17.6,3.8,6.6,1.9,0.3,2.2,3.8
1629639_2019-20,6,SG,Tyler Herro,2019-20,Group 6 (2019-20),1629639.0,MIA,20.0,0.428,13.5,4.1,2.2,0.6,0.2,1.6,-0.4
202699_2019-20,2,PF,Tobias Harris,2019-20,Group 2 (2019-20),202699.0,PHI,27.0,0.471,19.6,6.9,3.2,0.7,0.6,1.4,2.2
203084_2019-20,2,PF,Harrison Barnes,2019-20,Group 2 (2019-20),203084.0,SAC,28.0,0.46,14.5,4.9,2.2,0.6,0.2,1.2,-1.7
203468_2019-20,0,SG,CJ McCollum,2019-20,Group 0 (2019-20),203468.0,POR,28.0,0.451,22.2,4.2,4.4,0.8,0.6,1.8,0.2
203935_2019-20,6,SG,Marcus Smart,2019-20,Group 6 (2019-20),203935.0,BOS,26.0,0.375,12.9,3.8,4.9,1.7,0.5,1.7,4.7
203078_2019-20,0,SG,Bradley Beal,2019-20,Group 0 (2019-20),203078.0,WAS,27.0,0.455,30.5,4.2,6.1,1.2,0.4,3.4,-3.5
203114_2019-20,0,SF,Khris Middleton,2019-20,Group 0 (2019-20),203114.0,MIL,28.0,0.497,20.9,6.2,4.3,0.9,0.1,2.2,8.1
203952_2019-20,0,SF,Andrew Wiggins,2019-20,Group 0 (2019-20),203952.0,GSW,25.0,0.447,21.8,5.1,3.7,0.8,1.0,2.4,-3.7
1626156_2019-20,0,PG,DAngelo Russell,2019-20,Group 0 (2019-20),No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
1628368_2019-20,0,PG,DeAaron Fox,2019-20,Group 0 (2019-20),No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
203095_2019-20,6,SF,Evan Fournier,2019-20,Group 6 (2019-20),203095.0,ORL,27.0,0.467,18.5,2.6,3.2,1.1,0.2,1.9,-1.2
203109_2019-20,3,PF,Jae Crowder,2019-20,Group 3 (2019-20),203109.0,MIA,29.0,0.401,10.5,5.9,2.5,1.1,0.4,1.1,-2.0
1626196_2019-20,6,SG,Josh Richardson,2019-20,Group 6 (2019-20),1626196.0,PHI,26.0,0.43,13.7,3.2,2.9,0.9,0.7,1.9,2.2
1628366_2019-20,6,PG,Lonzo Ball,2019-20,Group 6 (2019-20),1628366.0,NOP,22.0,0.403,11.8,6.1,7.0,1.4,0.6,3.1,-0.4
203496_2019-20,0,C,Robert Covington,2019-20,Group 0 (2019-20),203496.0,HOU,29.0,0.422,12.4,6.6,1.3,1.6,1.3,1.5,0.5
1629012_2019-20,0,PG,Collin Sexton,2019-20,Group 0 (2019-20),1629012.0,CLE,21.0,0.472,20.8,3.1,3.0,1.0,0.1,2.4,-6.1
203500_2019-20,1,C,Steven Adams,2019-20,Group 1 (2019-20),203500.0,OKC,26.0,0.592,10.9,9.3,2.3,0.8,1.1,1.5,2.4
203925_2019-20,3,SF,Joe Harris,2019-20,Group 3 (2019-20),203925.0,BKN,28.0,0.486,14.5,4.3,2.1,0.6,0.2,1.5,1.2
203501_2019-20,6,SG,Tim Hardaway Jr.,2019-20,Group 6 (2019-20),203501.0,DAL,28.0,0.434,15.8,3.3,1.9,0.6,0.1,1.0,4.1
1626167_2019-20,2,C,Myles Turner,2019-20,Group 2 (2019-20),1626167.0,IND,24.0,0.457,12.1,6.6,1.2,0.7,2.1,1.4,-0.1
1627759_2019-20,0,SG,Jaylen Brown,2019-20,Group 0 (2019-20),1627759.0,BOS,23.0,0.481,20.3,6.4,2.1,1.1,0.4,2.2,4.0
203915_2019-20,0,PG,Spencer Dinwiddie,2019-20,Group 0 (2019-20),203915.0,BKN,27.0,0.415,20.6,3.5,6.8,0.6,0.3,2.7,0.8
203944_2019-20,1,PF,Julius Randle,2019-20,Group 1 (2019-20),203944.0,NYK,25.0,0.46,19.5,9.7,3.1,0.8,0.3,3.0,-3.8
1626179_2019-20,0,PG,Terry Rozier,2019-20,Group 0 (2019-20),1626179.0,CHA,26.0,0.423,18.0,4.4,4.1,1.0,0.2,2.2,-6.3
1628984_2019-20,0,PG,Devonte Graham,2019-20,Group 0 (2019-20),No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
1629029_2019-20,0,PG,Luka Doncic,2019-20,Group 0 (2019-20),1629029.0,DAL,21.0,0.463,28.8,9.4,8.8,1.0,0.2,4.3,4.1
203999_2019-20,1,C,Nikola Jokic,2019-20,Group 1 (2019-20),203999.0,DEN,25.0,0.528,19.9,9.7,7.0,1.2,0.6,3.1,3.5
1628378_2019-20,0,SG,Donovan Mitchell,2019-20,Group 0 (2019-20),1628378.0,UTA,23.0,0.449,24.0,4.4,4.3,1.0,0.2,2.7,1.6
1627783_2019-20,0,PF,Pascal Siakam,2019-20,Group 0 (2019-20),1627783.0,TOR,26.0,0.453,22.9,7.3,3.5,1.0,0.9,2.5,6.6
1629630_2019-20,6,PG,Ja Morant,2019-20,Group 6 (2019-20),1629630.0,MEM,20.0,0.477,17.8,3.9,7.3,0.9,0.3,3.3,-0.3
1628384_2019-20,2,SF,OG Anunoby,2019-20,Group 2 (2019-20),No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
1628989_2019-20,6,SG,Kevin Huerter,2019-20,Group 6 (2019-20),1628989.0,ATL,21.0,0.413,12.2,4.1,3.8,0.9,0.5,1.6,-4.3
1713_2019-20,4,PF,Vince Carter,2019-20,Group 4 (2019-20),1713.0,ATL,43.0,0.352,5.0,2.1,0.8,0.4,0.4,0.6,-2.1
201229_2019-20,8,PF,Anthony Tolliver,2019-20,Group 8 (2019-20),201229.0,MEM,35.0,0.357,3.6,2.8,0.8,0.3,0.2,0.6,-1.9
201959_2019-20,8,C,Taj Gibson,2019-20,Group 8 (2019-20),201959.0,NYK,35.0,0.584,6.1,4.3,0.8,0.4,0.5,0.8,-4.2
204020_2019-20,10,SG,Tyler Johnson,2019-20,Group 10 (2019-20),204020.0,BKN,28.0,0.388,7.0,1.9,1.9,0.4,0.2,0.7,-2.6
1626209_2019-20,10,PF,Mario Hezonja,2019-20,Group 10 (2019-20),1626209.0,POR,25.0,0.422,4.8,3.5,0.9,0.7,0.2,0.8,-3.3
1628372_2019-20,10,PG,Dennis Smith Jr.,2019-20,Group 10 (2019-20),1628372.0,NYK,22.0,0.341,5.5,2.3,2.9,0.8,0.2,1.7,-5.7
1628382_2019-20,9,PF,Justin Jackson,2019-20,Group 9 (2019-20),1628382.0,DAL,25.0,0.396,5.5,2.4,0.8,0.2,0.2,0.2,0.1
1628402_2019-20,9,PG,Frank Jackson,2019-20,Group 9 (2019-20),1628402.0,NOP,22.0,0.405,6.3,1.4,1.0,0.3,0.1,0.8,-1.0
1628408_2019-20,9,SG,PJ Dozier,2019-20,Group 9 (2019-20),1628408.0,DEN,23.0,0.414,5.8,1.9,2.2,0.5,0.2,0.9,-2.3
1628470_2019-20,9,SF,Torrey Craig,2019-20,Group 9 (2019-20),1628470.0,DEN,29.0,0.461,5.4,3.3,0.8,0.4,0.6,0.4,-3.0
1628960_2019-20,3,SG,Grayson Allen,2019-20,Group 3 (2019-20),1628960.0,MEM,24.0,0.466,8.7,2.2,1.4,0.3,0.1,0.9,-2.5
1628981_2019-20,8,C,Bruno Fernando,2019-20,Group 8 (2019-20),1628981.0,ATL,21.0,0.518,4.3,3.5,0.9,0.3,0.3,0.8,-1.7
1628995_2019-20,10,SF,Kevin Knox II,2019-20,Group 10 (2019-20),1628995.0,NYK,20.0,0.359,6.4,2.8,0.9,0.4,0.4,0.7,-2.8
1629008_2019-20,9,SF,Michael Porter Jr.,2019-20,Group 9 (2019-20),1629008.0,DEN,22.0,0.509,9.3,4.7,0.8,0.5,0.5,0.9,0.4
1629109_2019-20,9,SF,Gary Clark,2019-20,Group 9 (2019-20),1629109.0,ORL,25.0,0.406,3.7,2.6,0.4,0.1,0.5,0.2,-1.3
1626164_2019-20,0,SG,Devin Booker,2019-20,Group 0 (2019-20),1626164.0,PHX,23.0,0.489,26.6,4.2,6.5,0.7,0.3,3.8,1.9
2594_2019-20,9,SF,Kyle Korver,2019-20,Group 9 (2019-20),2594.0,MIL,39.0,0.43,6.7,2.1,1.2,0.4,0.2,0.8,2.2
201961_2019-20,9,SG,Wayne Ellington,2019-20,Group 9 (2019-20),201961.0,NYK,32.0,0.351,5.1,1.8,1.2,0.4,0.1,0.5,-0.5
202335_2019-20,10,PF,Patrick Patterson,2019-20,Group 10 (2019-20),202335.0,LAC,31.0,0.408,4.9,2.6,0.7,0.1,0.1,0.4,0.8
203118_2019-20,9,PF,Mike Scott,2019-20,Group 9 (2019-20),203118.0,PHI,31.0,0.426,6.0,3.6,0.8,0.3,0.1,0.4,2.1
203521_2019-20,9,PG,Matthew Dellavedova,2019-20,Group 9 (2019-20),203521.0,CLE,29.0,0.354,3.1,1.3,3.2,0.4,0.0,1.0,-0.2
203585_2019-20,9,SG,Rodney McGruder,2019-20,Group 9 (2019-20),203585.0,LAC,28.0,0.398,3.3,2.7,0.6,0.5,0.1,0.4,-0.1
203957_2019-20,9,SG,Dante Exum,2019-20,Group 9 (2019-20),203957.0,CLE,24.0,0.471,4.5,1.9,1.1,0.4,0.2,0.9,-3.1
203960_2019-20,9,PF,JaKarr Sampson,2019-20,Group 9 (2019-20),203960.0,IND,27.0,0.591,4.6,2.6,0.6,0.5,0.4,0.4,0.6
1626144_2019-20,9,PG,Emmanuel Mudiay,2019-20,Group 9 (2019-20),1626144.0,UTA,24.0,0.462,7.3,2.3,2.1,0.4,0.2,1.4,-0.8
1627756_2019-20,9,SF,Denzel Valentine,2019-20,Group 9 (2019-20),1627756.0,CHI,26.0,0.409,6.8,2.1,1.2,0.7,0.2,0.7,-1.1
1627846_2019-20,9,SF,Abdel Nader,2019-20,Group 9 (2019-20),1627846.0,OKC,26.0,0.468,6.3,1.8,0.7,0.4,0.4,0.8,-1.5
1628410_2019-20,9,SG,Edmond Sumner,2019-20,Group 9 (2019-20),1628410.0,IND,24.0,0.43,4.9,1.5,1.8,0.5,0.3,0.7,-0.9
1628411_2019-20,9,SF,Wes Iwundu,2019-20,Group 9 (2019-20),1628411.0,ORL,25.0,0.416,5.8,2.5,1.2,0.5,0.3,0.5,0.2
1628422_2019-20,9,SG,Damyean Dotson,2019-20,Group 9 (2019-20),1628422.0,NYK,26.0,0.414,6.7,1.9,1.2,0.5,0.1,0.4,-1.8
1628425_2019-20,9,SF,Sterling Brown,2019-20,Group 9 (2019-20),1628425.0,MIL,25.0,0.371,5.1,3.5,1.0,0.6,0.1,0.8,1.3
1629010_2019-20,9,SG,Jerome Robinson,2019-20,Group 9 (2019-20),1629010.0,WAS,23.0,0.371,5.1,2.0,1.4,0.4,0.3,0.8,-0.5
1629022_2019-20,9,SG,Lonnie Walker IV,2019-20,Group 9 (2019-20),1629022.0,SAS,21.0,0.426,6.4,2.3,1.1,0.5,0.2,0.7,-0.1
1629056_2019-20,10,SG,Terence Davis,2019-20,Group 10 (2019-20),1629056.0,TOR,23.0,0.456,7.5,3.3,1.6,0.5,0.2,1.1,2.8
1629066_2019-20,9,PF,Rodions Kurucs,2019-20,Group 9 (2019-20),1629066.0,BKN,22.0,0.446,4.6,2.9,1.1,0.5,0.1,1.0,-0.6
1629103_2019-20,9,SF,Kelan Martin,2019-20,Group 9 (2019-20),1629103.0,MIN,24.0,0.392,6.4,3.1,0.7,0.2,0.3,0.6,-0.7
2730_2019-20,8,C,Dwight Howard,2019-20,Group 8 (2019-20),2730.0,LAL,34.0,0.729,7.5,7.3,0.7,0.4,1.1,1.2,2.3
201580_2019-20,8,C,JaVale McGee,2019-20,Group 8 (2019-20),201580.0,LAL,32.0,0.637,6.6,5.7,0.5,0.5,1.4,0.8,1.9
201599_2019-20,8,C,DeAndre Jordan,2019-20,Group 8 (2019-20),201599.0,BKN,31.0,0.666,8.3,10.0,1.9,0.3,0.9,1.3,-0.7
203458_2019-20,8,C,Alex Len,2019-20,Group 8 (2019-20),203458.0,SAC,27.0,0.555,8.0,5.8,0.9,0.4,0.9,1.0,-2.0
1626174_2019-20,10,PF,Christian Wood,2019-20,Group 10 (2019-20),1626174.0,DET,24.0,0.567,13.1,6.3,1.0,0.5,0.9,1.4,1.1
1627737_2019-20,8,PF,Marquese Chriss,2019-20,Group 8 (2019-20),1627737.0,GSW,22.0,0.545,9.3,6.2,1.9,0.7,1.1,1.3,-3.8
1627746_2019-20,8,C,Skal Labissiere,2019-20,Group 8 (2019-20),1627746.0,ATL,24.0,0.551,5.8,5.1,1.3,0.2,0.9,0.9,0.4
1627751_2019-20,8,C,Jakob Poeltl,2019-20,Group 8 (2019-20),1627751.0,SAS,24.0,0.624,5.6,5.7,1.8,0.6,1.4,0.8,1.8
1627826_2019-20,8,C,Ivica Zubac,2019-20,Group 8 (2019-20),1627826.0,LAC,23.0,0.613,8.3,7.5,1.1,0.2,0.9,0.8,3.2
1629634_2019-20,1,PF,Brandon Clarke,2019-20,Group 1 (2019-20),1629634.0,MEM,23.0,0.618,12.1,5.9,1.4,0.6,0.8,0.9,-0.3
1629675_2019-20,10,C,Naz Reid,2019-20,Group 10 (2019-20),1629675.0,MIN,20.0,0.412,9.0,4.1,1.2,0.6,0.7,0.7,0.2
201152_2019-20,2,PF,Thaddeus Young,2019-20,Group 2 (2019-20),201152.0,CHI,32.0,0.448,10.3,4.9,1.8,1.4,0.4,1.6,-3.3
201980_2019-20,3,SG,Danny Green,2019-20,Group 3 (2019-20),201980.0,LAL,33.0,0.416,8.0,3.3,1.3,1.3,0.5,0.9,3.8
202331_2019-20,0,SF,Paul George,2019-20,Group 0 (2019-20),202331.0,LAC,30.0,0.439,21.5,5.7,3.9,1.4,0.4,2.6,5.4
203145_2019-20,6,SF,Kent Bazemore,2019-20,Group 6 (2019-20),203145.0,SAC,30.0,0.375,8.8,4.3,1.4,1.1,0.6,1.3,0.1
203200_2019-20,3,SF,Justin Holiday,2019-20,Group 3 (2019-20),203200.0,IND,31.0,0.428,8.3,3.3,1.3,1.2,0.6,0.6,0.5
1627749_2019-20,6,PG,Dejounte Murray,2019-20,Group 6 (2019-20),1627749.0,SAS,23.0,0.462,10.9,5.8,4.1,1.7,0.3,1.9,-2.9
101107_2019-20,10,PF,Marvin Williams,2019-20,Group 10 (2019-20),101107.0,MIL,34.0,0.446,5.9,3.2,1.0,0.6,0.5,0.6,-1.4
201145_2019-20,10,C,Jeff Green,2019-20,Group 10 (2019-20),201145.0,HOU,33.0,0.462,9.4,2.8,1.0,0.5,0.4,0.9,-1.8
201163_2019-20,10,PF,Wilson Chandler,2019-20,Group 10 (2019-20),201163.0,BKN,33.0,0.404,5.9,4.1,1.1,0.5,0.3,1.0,-3.4
201949_2019-20,10,C,James Johnson,2019-20,Group 10 (2019-20),201949.0,MIN,33.0,0.479,8.4,3.7,2.3,0.8,1.0,1.5,-2.3
202693_2019-20,10,PF,Markieff Morris,2019-20,Group 10 (2019-20),202693.0,LAL,30.0,0.443,9.7,3.8,1.3,0.5,0.3,1.3,-2.2
202704_2019-20,10,SG,Reggie Jackson,2019-20,Group 10 (2019-20),202704.0,LAC,30.0,0.411,11.9,3.0,4.1,0.4,0.2,1.6,3.5
203086_2019-20,10,C,Meyers Leonard,2019-20,Group 10 (2019-20),203086.0,MIA,28.0,0.509,6.1,5.1,1.1,0.3,0.3,0.8,1.5
203210_2019-20,10,PF,JaMychal Green,2019-20,Group 10 (2019-20),203210.0,LAC,30.0,0.429,6.8,6.2,0.8,0.5,0.4,0.9,2.4
203920_2019-20,8,C,Khem Birch,2019-20,Group 8 (2019-20),203920.0,ORL,27.0,0.51,4.4,4.6,1.0,0.4,0.5,0.6,-2.7
203926_2019-20,10,PF,Doug McDermott,2019-20,Group 10 (2019-20),203926.0,IND,28.0,0.488,10.3,2.5,1.1,0.2,0.1,0.6,1.5
1626168_2019-20,10,PF,Trey Lyles,2019-20,Group 10 (2019-20),1626168.0,SAS,24.0,0.446,6.4,5.7,1.1,0.4,0.4,0.6,-0.9
1626171_2019-20,10,PF,Bobby Portis,2019-20,Group 10 (2019-20),1626171.0,NYK,25.0,0.45,10.1,5.1,1.5,0.5,0.3,1.1,-2.9
1626192_2019-20,10,SG,Pat Connaughton,2019-20,Group 10 (2019-20),1626192.0,MIL,27.0,0.455,5.4,4.2,1.6,0.4,0.5,0.8,1.2
1627789_2019-20,10,SF,Timothe Luwawu-Cabarrot,2019-20,Group 10 (2019-20),1627789.0,BKN,25.0,0.435,7.8,2.7,0.6,0.4,0.1,0.8,-1.1
1628390_2019-20,4,SF,Terrance Ferguson,2019-20,Group 4 (2019-20),1628390.0,OKC,22.0,0.355,3.9,1.3,0.9,0.5,0.3,0.6,-2.6
1629016_2019-20,10,C,Omari Spellman,2019-20,Group 10 (2019-20),1629016.0,MIN,22.0,0.431,7.6,4.5,1.0,0.7,0.5,1.1,-2.9
1629647_2019-20,10,PF,Darius Bazley,2019-20,Group 10 (2019-20),1629647.0,OKC,20.0,0.394,5.6,4.0,0.7,0.4,0.7,0.7,-1.3
101133_2019-20,1,C,Ian Mahinmi,2019-20,Group 1 (2019-20),101133.0,WAS,33.0,0.495,7.4,5.7,1.3,0.8,1.2,1.2,-2.1
203457_2019-20,8,C,Nerlens Noel,2019-20,Group 8 (2019-20),203457.0,OKC,26.0,0.684,7.4,4.9,0.9,1.0,1.5,1.1,0.4
203476_2019-20,10,C,Gorgui Dieng,2019-20,Group 10 (2019-20),203476.0,MEM,30.0,0.456,7.4,5.6,1.2,0.8,0.9,1.0,-1.6
1628371_2019-20,2,PF,Jonathan Isaac,2019-20,Group 2 (2019-20),1628371.0,ORL,22.0,0.47,11.9,6.8,1.4,1.6,2.3,1.4,0.5
101141_2019-20,10,PF,Ersan Ilyasova,2019-20,Group 10 (2019-20),101141.0,MIL,33.0,0.466,6.6,4.8,0.8,0.4,0.3,0.5,1.3
1627853_2019-20,9,PG,Ryan Arcidiacono,2019-20,Group 9 (2019-20),1627853.0,CHI,26.0,0.409,4.5,1.9,1.7,0.5,0.1,0.6,-1.4
1628400_2019-20,9,PF,Semi Ojeleye,2019-20,Group 9 (2019-20),1628400.0,BOS,25.0,0.408,3.4,2.1,0.5,0.3,0.1,0.3,-0.4
1628398_2019-20,2,PF,Kyle Kuzma,2019-20,Group 2 (2019-20),1628398.0,LAL,24.0,0.436,12.8,4.5,1.3,0.5,0.4,1.5,3.0
1629130_2019-20,6,SG,Duncan Robinson,2019-20,Group 6 (2019-20),1629130.0,MIA,26.0,0.47,13.5,3.2,1.4,0.5,0.3,1.0,4.8
201565_2019-20,0,PG,Derrick Rose,2019-20,Group 0 (2019-20),201565.0,DET,31.0,0.49,18.1,2.4,5.6,0.8,0.3,2.5,-1.7
202738_2019-20,6,PG,Isaiah Thomas,2019-20,Group 6 (2019-20),202738.0,WAS,31.0,0.408,12.2,1.7,3.7,0.3,0.2,1.9,-5.0
203463_2019-20,3,SF,Ben McLemore,2019-20,Group 3 (2019-20),203463.0,HOU,27.0,0.444,10.1,2.2,0.8,0.6,0.2,0.7,2.6
203493_2019-20,2,SG,Reggie Bullock,2019-20,Group 2 (2019-20),203493.0,NYK,29.0,0.402,8.1,2.3,1.4,0.9,0.1,0.7,-2.7
203552_2019-20,3,SG,Seth Curry,2019-20,Group 3 (2019-20),203552.0,DAL,29.0,0.495,12.4,2.3,1.9,0.6,0.1,1.0,2.5
204038_2019-20,3,SG,Langston Galloway,2019-20,Group 3 (2019-20),204038.0,DET,28.0,0.435,10.3,2.3,1.5,0.7,0.2,0.6,-2.2
1629014_2019-20,9,SG,Anfernee Simons,2019-20,Group 9 (2019-20),1629014.0,POR,21.0,0.399,8.3,2.2,1.4,0.4,0.1,0.9,-3.5
1629632_2019-20,6,PG,Coby White,2019-20,Group 6 (2019-20),1629632.0,CHI,20.0,0.394,13.2,3.5,2.7,0.8,0.1,1.7,-2.5
200765_2019-20,3,PG,Rajon Rondo,2019-20,Group 3 (2019-20),200765.0,LAL,34.0,0.418,7.1,3.0,5.0,0.8,0.0,1.9,0.9
202734_2019-20,3,SG,ETwaun Moore,2019-20,Group 3 (2019-20),No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
203085_2019-20,3,SG,Austin Rivers,2019-20,Group 3 (2019-20),203085.0,HOU,27.0,0.421,8.8,2.6,1.7,0.7,0.1,0.7,1.2
203459_2019-20,9,SF,Allen Crabbe,2019-20,Group 9 (2019-20),203459.0,MIN,28.0,0.356,4.6,2.1,0.9,0.4,0.1,0.5,-6.0
203516_2019-20,10,SG,James Ennis III,2019-20,Group 10 (2019-20),203516.0,ORL,29.0,0.446,6.6,3.6,0.9,0.5,0.3,0.8,0.0
203524_2019-20,10,PF,Solomon Hill,2019-20,Group 10 (2019-20),203524.0,MIA,29.0,0.396,5.5,2.8,1.8,0.7,0.2,0.9,-1.3
203903_2019-20,10,SG,Jordan Clarkson,2019-20,Group 10 (2019-20),203903.0,UTA,28.0,0.454,15.2,2.6,1.9,0.6,0.2,1.4,-0.1
1626145_2019-20,3,PG,Tyus Jones,2019-20,Group 3 (2019-20),1626145.0,MEM,24.0,0.459,7.4,1.6,4.4,0.9,0.1,0.8,-0.8
1627736_2019-20,3,SG,Malik Beasley,2019-20,Group 3 (2019-20),1627736.0,MIN,23.0,0.425,11.2,2.7,1.4,0.7,0.1,1.0,-0.9
1627788_2019-20,3,SG,Furkan Korkmaz,2019-20,Group 3 (2019-20),1627788.0,PHI,22.0,0.43,9.8,2.3,1.1,0.6,0.2,0.8,1.3
1628370_2019-20,10,SG,Malik Monk,2019-20,Group 10 (2019-20),1628370.0,CHA,22.0,0.434,10.3,2.9,2.1,0.5,0.3,1.4,-4.2
1628407_2019-20,10,SG,Dwayne Bacon,2019-20,Group 10 (2019-20),1628407.0,CHA,24.0,0.348,5.7,2.6,1.3,0.6,0.1,0.9,-3.4
